year,recipient_name,usd_disbursement_deflated,usd_disbursement_lwr,usd_disbursement_upr
2023,Lithuania,1.62169129795097,0.295133022309713,2.94824957359221
2023,Morocco,2.29383157499633,0.978763230851239,3.60889991914142
2023,Moldova,12.0148279775183,10.779484177398,13.2501717776385
2023,Madagascar,3.58564091781679,2.28970661855236,4.88157521708124
2023,Maldives,1.62169129795097,0.295133022309713,2.94824957359221
2023,Mexico,5.5914770080012,4.31425840322752,6.86869561277487
2023,Marshall Islands,1.62169129795097,0.295133022309713,2.94824957359221
2023,North Macedonia,1.89974717365707,0.57779505835447,3.22169928895967
2023,Mali,12.751905869132,11.4661683590819,14.0376433791823
2023,Myanmar,18.4678861435665,17.0894699077574,19.8463023793755
2023,Montenegro,1.62169129795097,0.295133022309713,2.94824957359221
2023,Mongolia,9.33320671756796,8.09685540115336,10.5695580339826
