donor_code,donor_name,year,recipient_iso3_code,usd_disbursement_crs,usd_disbursement_iati
11,Switzerland,2021,A7_X,0.112144,
11,Switzerland,2021,AFG,,0.820725
11,Switzerland,2021,ARG,0.004157,
11,Switzerland,2021,ARM,0.001094,
11,Switzerland,2021,A_X,0.380416,0.3804892043
11,Switzerland,2021,BGD,0.030634,
11,Switzerland,2021,BIH,0.758205,
11,Switzerland,2021,BOL,0.062911,
11,Switzerland,2021,BRA,0.002188,
11,Switzerland,2021,CIV,0.037199,
11,Switzerland,2021,COD,0.024069,
11,Switzerland,2021,COG,0.079869,
11,Switzerland,2021,COL,0.031728,
11,Switzerland,2021,CUB,0.79186,0.792010568
11,Switzerland,2021,DPGC_X,4.853193,
11,Switzerland,2021,EGY,2.702407,
11,Switzerland,2021,ETH,0.002188,
11,Switzerland,2021,E_X,0.136761,
11,Switzerland,2021,F6_X,0.153737,0.1070236343
11,Switzerland,2021,HND,0.166302,
11,Switzerland,2021,HTI,0.276595,
11,Switzerland,2021,IDN,0.001094,
11,Switzerland,2021,IND,0.000547,
11,Switzerland,2021,JOR,0.207877,
11,Switzerland,2021,KHM,0.002188,
11,Switzerland,2021,LBN,0,-0.0151680923
11,Switzerland,2021,LBY,0.457006,
11,Switzerland,2021,LKA,0.016411,
11,Switzerland,2021,MAR,0.038293,
11,Switzerland,2021,MDG,0.022976,
11,Switzerland,2021,MLI,0.122763,
11,Switzerland,2021,MNG,0.010941,
11,Switzerland,2021,MOZ,0.025164,
11,Switzerland,2021,NIC,0.078503,
11,Switzerland,2021,NPL,0.995623,0.98487
11,Switzerland,2021,PHL,0.071116,
11,Switzerland,2021,SEN,0.300298,
11,Switzerland,2021,SYR,0.447728,0.3118755
11,Switzerland,2021,TGO,0.001094,
11,Switzerland,2021,THA,0.009846,
11,Switzerland,2021,TJK,0.107846,0.1078673396
11,Switzerland,2021,TUN,0.198818,
11,Switzerland,2021,VEN,0.00547,
11,Switzerland,2021,VNM,0.953862,
11,Switzerland,2021,XKV,0.547046,0.54715
11,Switzerland,2021,ZAF,0.043764,
11,Switzerland,2022,A7_X,0.053757,
11,Switzerland,2022,AFG,,0.64533
11,Switzerland,2022,ARG,0.007856,
11,Switzerland,2022,A_X,1.892626,1.2742860024
11,Switzerland,2022,BGD,0.210537,
11,Switzerland,2022,BIH,0.359275,0.031608
11,Switzerland,2022,BOL,0.062847,
11,Switzerland,2022,CIV,0.03687,
11,Switzerland,2022,COD,0.037631,
11,Switzerland,2022,COL,0.130931,
11,Switzerland,2022,CUB,1.136939,0.9539673696
11,Switzerland,2022,DPGC_X,6.136435,0.5268
11,Switzerland,2022,EGY,0.678747,
11,Switzerland,2022,ETH,0.039803,
11,Switzerland,2022,HND,0.000557,
11,Switzerland,2022,HTI,0.105207,
11,Switzerland,2022,KEN,0.015399,
11,Switzerland,2022,LBN,0.267099,
11,Switzerland,2022,LBY,0.010031,
11,Switzerland,2022,MDA,0.062117,0.0572136408
11,Switzerland,2022,MDG,0.023568,
11,Switzerland,2022,MLI,0.086504,
11,Switzerland,2022,MNG,0.010474,
11,Switzerland,2022,MOZ,0.338383,
11,Switzerland,2022,MWI,0.031423,
11,Switzerland,2022,NIC,0.148739,
11,Switzerland,2022,NPL,0.25447,0.2559636912
11,Switzerland,2022,SEN,0.383154,
11,Switzerland,2022,SYR,0.173281,
11,Switzerland,2022,TJK,0.012684,0.0127580424
11,Switzerland,2022,TUN,0.053462,
11,Switzerland,2022,TZA,0.000524,
11,Switzerland,2022,UKR,1.848748,
11,Switzerland,2022,VEN,0.005237,
11,Switzerland,2022,XKV,0.478957,0.47412
11,Switzerland,2022,ZAF,0.026186,
11,Switzerland,2022,ZMB,0.092017,
11,Switzerland,2023,A7_X,,0.5289233345
11,Switzerland,2023,AFG,,0.14645125
11,Switzerland,2023,A_X,,2.3980151346
11,Switzerland,2023,BFA,,0.1426754705
11,Switzerland,2023,CUB,,0.0783839043
11,Switzerland,2023,DPGC_X,,0.159765
11,Switzerland,2023,HTI,,0.4790372458
11,Switzerland,2023,MDA,,0.0128206087
11,Switzerland,2023,MOZ,,0.1213106296
11,Switzerland,2023,SDN,,0.21302
11,Switzerland,2023,UKR,,1.437885
12,United Kingdom,2018,A4_X,1.258484,
12,United Kingdom,2018,BFA,,0.033754243373
12,United Kingdom,2018,BGD,,6.226501069463
12,United Kingdom,2018,BRA,0.396348,0.049393769736
12,United Kingdom,2018,BWA,,0.516993171225
12,United Kingdom,2018,CHN,1.639889,0.683400750101
12,United Kingdom,2018,COL,0.061461,0.524491294174556
12,United Kingdom,2018,CRI,,0.204017772955556
12,United Kingdom,2018,CUB,,0.204017772955556
12,United Kingdom,2018,DPGC_X,42.862156,25.0255197198
12,United Kingdom,2018,ETH,36.11954,1.85089867510133
12,United Kingdom,2018,F_X,,22.160922
12,United Kingdom,2018,GHA,,0.023591937824
12,United Kingdom,2018,GMB,0.521354,0.211218868901334
12,United Kingdom,2018,IDN,,0.023591937824
12,United Kingdom,2018,IND,0.756148,1.13304930532922
12,United Kingdom,2018,JOR,0.712493,0.211365858107
12,United Kingdom,2018,KEN,0.834635,5.929433355696
12,United Kingdom,2018,KHM,,0.021828721898
12,United Kingdom,2018,LBN,50.996049,6.58428730507
12,United Kingdom,2018,LKA,,0.225581525565556
12,United Kingdom,2018,LSO,,0.258923624175
12,United Kingdom,2018,MMR,0.092005,4.8609441408
12,United Kingdom,2018,MOZ,,2.13047894350133
12,United Kingdom,2018,MSR,0.40885,0.4094414012
12,United Kingdom,2018,MWI,5.651869,5.78683871830133
12,United Kingdom,2018,MYS,,0.045420659722
12,United Kingdom,2018,NGA,52.311924,45.4284942201687
12,United Kingdom,2018,NPL,10.018297,5.53621730040167
12,United Kingdom,2018,PAK,21.033875,
12,United Kingdom,2018,PER,,0.204017772955556
12,United Kingdom,2018,PHL,,0.381643167208667
12,United Kingdom,2018,PSE,11.767691,
12,United Kingdom,2018,RWA,0.40016,0.25806954705
12,United Kingdom,2018,S7_X,0.021897,
12,United Kingdom,2018,SLE,,0.204017772955556
12,United Kingdom,2018,SOM,,0.02156375261
12,United Kingdom,2018,SSD,136.173349,
12,United Kingdom,2018,SWZ,,0.258923624175
12,United Kingdom,2018,SYR,8.940914,8.8202900716
12,United Kingdom,2018,THA,,0.178381416237
12,United Kingdom,2018,TUR,,0.178381416237
12,United Kingdom,2018,TZA,1.77453,0.834655874625889
12,United Kingdom,2018,UGA,0.879055,0.204017772955556
12,United Kingdom,2018,VNM,,0.250490030838
12,United Kingdom,2018,VUT,,0.00891629579866667
12,United Kingdom,2018,YEM,0,
12,United Kingdom,2018,ZAF,0.614251,1.177035574848
12,United Kingdom,2018,ZWE,,0.02156375261
12,United Kingdom,2019,A4_X,0.270789,
12,United Kingdom,2019,AFG,,0.000607503777746479
12,United Kingdom,2019,AGO,,0.000607503777746479
12,United Kingdom,2019,ALB,,0.000607503777746479
12,United Kingdom,2019,ARG,,0.000607503777746479
12,United Kingdom,2019,ARM,,0.000607503777746479
12,United Kingdom,2019,ATG,,0.000607503777746479
12,United Kingdom,2019,AZE,,0.000607503777746479
12,United Kingdom,2019,BDI,,0.000607503777746479
12,United Kingdom,2019,BEN,,0.000607503777746479
12,United Kingdom,2019,BFA,,0.000607503777746479
12,United Kingdom,2019,BGD,159.112491,8.29713151191175
12,United Kingdom,2019,BIH,,0.000607503777746479
12,United Kingdom,2019,BLR,,0.000607503777746479
12,United Kingdom,2019,BLZ,,0.000607503777746479
12,United Kingdom,2019,BOL,,0.000607503777746479
12,United Kingdom,2019,BRA,0.196102,0.0113924743337465
12,United Kingdom,2019,BTN,,0.000607503777746479
12,United Kingdom,2019,BWA,,0.583222559327747
12,United Kingdom,2019,CAF,,0.000607503777746479
12,United Kingdom,2019,CHN,0.204069,0.679661268365747
12,United Kingdom,2019,CIV,,0.000607503777746479
12,United Kingdom,2019,CMR,,0.000607503777746479
12,United Kingdom,2019,COD,0.123008,0.000607503777746479
12,United Kingdom,2019,COG,,0.000607503777746479
12,United Kingdom,2019,COL,,0.536526416589302
12,United Kingdom,2019,COM,,0.000607503777746479
12,United Kingdom,2019,CPV,,0.000607503777746479
12,United Kingdom,2019,CRI,,0.221448865333302
12,United Kingdom,2019,CUB,,0.221448865333302
12,United Kingdom,2019,DJI,,0.000607503777746479
12,United Kingdom,2019,DMA,,0.0386576673697465
12,United Kingdom,2019,DOM,,0.000607503777746479
12,United Kingdom,2019,DPGC_X,67.832108,13.5213626156
12,United Kingdom,2019,DZA,,0.000607503777746479
12,United Kingdom,2019,ECU,,0.0124210992837465
12,United Kingdom,2019,EGY,,0.0874887911097465
12,United Kingdom,2019,ERI,,0.000607503777746479
12,United Kingdom,2019,ETH,31.154348,0.101052076112413
12,United Kingdom,2019,E_X,1.004403,
12,United Kingdom,2019,FJI,,0.000607503777746479
12,United Kingdom,2019,FSM,,0.000607503777746479
12,United Kingdom,2019,GAB,,0.000607503777746479
12,United Kingdom,2019,GEO,,0.000607503777746479
12,United Kingdom,2019,GHA,,0.00536308560307981
12,United Kingdom,2019,GIN,,0.000607503777746479
12,United Kingdom,2019,GMB,0,0.0493293077124131
12,United Kingdom,2019,GNB,,0.000607503777746479
12,United Kingdom,2019,GNQ,,0.000607503777746479
12,United Kingdom,2019,GRD,,0.000607503777746479
12,United Kingdom,2019,GTM,,0.000607503777746479
12,United Kingdom,2019,GUY,,0.000607503777746479
12,United Kingdom,2019,HND,,0.000607503777746479
12,United Kingdom,2019,HTI,,0.000607503777746479
12,United Kingdom,2019,IDN,,0.00536308560307981
12,United Kingdom,2019,IND,0.388705,3.01545306901397
12,United Kingdom,2019,IRN,,0.000607503777746479
12,United Kingdom,2019,IRQ,,0.000607503777746479
12,United Kingdom,2019,JAM,,0.000607503777746479
12,United Kingdom,2019,JOR,0.699423,17.1732204144508
12,United Kingdom,2019,KAZ,,0.000607503777746479
12,United Kingdom,2019,KEN,11.012212,11.6819515467511
12,United Kingdom,2019,KGZ,,0.102922143837746
12,United Kingdom,2019,KHM,,0.0110430515717465
12,United Kingdom,2019,KIR,,0.000607503777746479
12,United Kingdom,2019,LAO,,0.000607503777746479
12,United Kingdom,2019,LBN,70.627717,2.00281901140575
12,United Kingdom,2019,LBR,,0.000607503777746479
12,United Kingdom,2019,LBY,,0.000607503777746479
12,United Kingdom,2019,LCA,,0.000607503777746479
12,United Kingdom,2019,LKA,,0.228270709833302
12,United Kingdom,2019,LSO,,0.303871459527747
12,United Kingdom,2019,MAR,,0.000607503777746479
12,United Kingdom,2019,MDA,,0.000607503777746479
12,United Kingdom,2019,MDG,,0.000607503777746479
12,United Kingdom,2019,MDV,,0.000607503777746479
12,United Kingdom,2019,MEX,,0.000607503777746479
12,United Kingdom,2019,MHL,,0.000607503777746479
12,United Kingdom,2019,MKD,,0.000607503777746479
12,United Kingdom,2019,MLI,,0.000607503777746479
12,United Kingdom,2019,MMR,0.248142,0.372943233777747
12,United Kingdom,2019,MNE,,0.000607503777746479
12,United Kingdom,2019,MNG,,0.000607503777746479
12,United Kingdom,2019,MOZ,,0.0493293077124131
12,United Kingdom,2019,MRT,,0.000607503777746479
12,United Kingdom,2019,MSR,,0.000607503777746479
12,United Kingdom,2019,MUS,,0.000607503777746479
12,United Kingdom,2019,MWI,0.638081,0.797728173736413
12,United Kingdom,2019,MYS,,0.0157986333970798
12,United Kingdom,2019,NER,,0.000607503777746479
12,United Kingdom,2019,NGA,68.711894,13.4158793949444
12,United Kingdom,2019,NIC,,0.000607503777746479
12,United Kingdom,2019,NIU,,0.000607503777746479
12,United Kingdom,2019,NPL,10.293022,6.41154987233175
12,United Kingdom,2019,NRU,,0.000607503777746479
12,United Kingdom,2019,PAK,5.844123,0.000607503777746479
12,United Kingdom,2019,PAN,,0.000607503777746479
12,United Kingdom,2019,PER,,0.221448865333302
12,United Kingdom,2019,PHL,,0.316479205221747
12,United Kingdom,2019,PLW,,0.000607503777746479
12,United Kingdom,2019,PNG,,0.000607503777746479
12,United Kingdom,2019,PRK,,0.000607503777746479
12,United Kingdom,2019,PRY,,0.000607503777746479
12,United Kingdom,2019,PSE,20.764261,0.000607503777746479
12,United Kingdom,2019,RWA,0.382848,0.279958603577747
12,United Kingdom,2019,SDN,,0.000607503777746479
12,United Kingdom,2019,SEN,,0.000607503777746479
12,United Kingdom,2019,SHN,,0.000607503777746479
12,United Kingdom,2019,SLB,,0.000607503777746479
12,United Kingdom,2019,SLE,,0.985289053813302
12,United Kingdom,2019,SLV,,0.000607503777746479
12,United Kingdom,2019,SOM,,0.00742934827774648
12,United Kingdom,2019,SRB,,0.000607503777746479
12,United Kingdom,2019,SSD,124.487162,0.000607503777746479
12,United Kingdom,2019,STP,,0.000607503777746479
12,United Kingdom,2019,SUR,,0.000607503777746479
12,United Kingdom,2019,SWZ,,0.303871459527747
12,United Kingdom,2019,SYR,2.533476,2.53614453697775
12,United Kingdom,2019,S_X,0.021692,10.848403358144
12,United Kingdom,2019,TCD,,0.000607503777746479
12,United Kingdom,2019,TGO,,0.000607503777746479
12,United Kingdom,2019,THA,,0.175605504422746
12,United Kingdom,2019,TJK,,0.000607503777746479
12,United Kingdom,2019,TKL,,0.000607503777746479
12,United Kingdom,2019,TKM,,0.000607503777746479
12,United Kingdom,2019,TLS,,0.000607503777746479
12,United Kingdom,2019,TON,,0.000607503777746479
12,United Kingdom,2019,TUN,,0.000607503777746479
12,United Kingdom,2019,TUR,0.203155,0.175605504422746
12,United Kingdom,2019,TUV,,0.000607503777746479
12,United Kingdom,2019,TZA,,0.756721889944969
12,United Kingdom,2019,UGA,0.003547,0.332565290877302
12,United Kingdom,2019,UKR,,0.000607503777746479
12,United Kingdom,2019,UZB,,0.000607503777746479
12,United Kingdom,2019,VCT,,0.000607503777746479
12,United Kingdom,2019,VEN,,0.000607503777746479
12,United Kingdom,2019,VNM,,0.0110430515717465
12,United Kingdom,2019,VUT,,0.000607503777746479
12,United Kingdom,2019,WLF,,0.000607503777746479
12,United Kingdom,2019,WSM,,0.000607503777746479
12,United Kingdom,2019,XKV,,0.000607503777746479
12,United Kingdom,2019,YEM,,0.000607503777746479
12,United Kingdom,2019,ZAF,0.699446,1.12634652063175
12,United Kingdom,2019,ZMB,,0.000607503777746479
12,United Kingdom,2019,ZWE,,25.5514293482778
12,United Kingdom,2020,A3_X,0.089506,
12,United Kingdom,2020,A7_X,0.294271,
12,United Kingdom,2020,AFG,,0.00481956230401409
12,United Kingdom,2020,AGO,,0.00481956230401409
12,United Kingdom,2020,ALB,,0.00481956230401409
12,United Kingdom,2020,ARG,,0.00481956230401409
12,United Kingdom,2020,ARM,,0.00481956230401409
12,United Kingdom,2020,ATG,,0.00481956230401409
12,United Kingdom,2020,AZE,,0.00481956230401409
12,United Kingdom,2020,A_X,0.220207,
12,United Kingdom,2020,BDI,,0.00481956230401409
12,United Kingdom,2020,BEN,,0.00481956230401409
12,United Kingdom,2020,BFA,,0.00481956230401409
12,United Kingdom,2020,BGD,112.448826,19.200398588339
12,United Kingdom,2020,BIH,,0.00481956230401409
12,United Kingdom,2020,BLR,,0.00481956230401409
12,United Kingdom,2020,BLZ,,0.00481956230401409
12,United Kingdom,2020,BOL,,0.00481956230401409
12,United Kingdom,2020,BRA,0.506831,0.194517822394014
12,United Kingdom,2020,BTN,,0.00481956230401409
12,United Kingdom,2020,BWA,,0.594181970554014
12,United Kingdom,2020,CAF,,0.00481956230401409
12,United Kingdom,2020,CHN,0.075745,0.594181970554014
12,United Kingdom,2020,CIV,,0.00481956230401409
12,United Kingdom,2020,CMR,,0.0519580151190141
12,United Kingdom,2020,COD,,0.148405474489014
12,United Kingdom,2020,COG,,0.00481956230401409
12,United Kingdom,2020,COL,0.192906,0.692780886921792
12,United Kingdom,2020,COM,,0.00481956230401409
12,United Kingdom,2020,CPV,,0.00481956230401409
12,United Kingdom,2020,CRI,,0.227924994081792
12,United Kingdom,2020,CUB,,0.338067836951792
12,United Kingdom,2020,DJI,,0.00481956230401409
12,United Kingdom,2020,DMA,0.20512,0.210012356794014
12,United Kingdom,2020,DOM,,0.00481956230401409
12,United Kingdom,2020,DPGC_X,315.422557,7.79902342
12,United Kingdom,2020,DZA,,0.00481956230401409
12,United Kingdom,2020,ECU,,0.0523846575240141
12,United Kingdom,2020,EGY,,0.0914586534640141
12,United Kingdom,2020,ERI,,0.00481956230401409
12,United Kingdom,2020,ETH,47.390908,0.00481956230401404
12,United Kingdom,2020,F6_X,2.206737,
12,United Kingdom,2020,FJI,,0.00481956230401409
12,United Kingdom,2020,FSM,,0.00481956230401409
12,United Kingdom,2020,F_X,0.198415,15.69776648823
12,United Kingdom,2020,GAB,,0.00481956230401409
12,United Kingdom,2020,GEO,,0.00481956230401409
12,United Kingdom,2020,GHA,,0.00481956230401409
12,United Kingdom,2020,GIN,,0.00481956230401409
12,United Kingdom,2020,GMB,2.134387,2.13996368266401
12,United Kingdom,2020,GNB,,0.00481956230401409
12,United Kingdom,2020,GNQ,,0.00481956230401409
12,United Kingdom,2020,GRD,,0.00481956230401409
12,United Kingdom,2020,GTM,,0.00481956230401409
12,United Kingdom,2020,GUY,,0.00481956230401409
12,United Kingdom,2020,HND,,0.00481956230401409
12,United Kingdom,2020,HTI,,0.00481956230401409
12,United Kingdom,2020,IDN,,0.0841990353190141
12,United Kingdom,2020,IND,1.451854,2.25729865217679
12,United Kingdom,2020,IRN,,0.00481956230401409
12,United Kingdom,2020,IRQ,,0.00481956230401409
12,United Kingdom,2020,JAM,,0.00481956230401409
12,United Kingdom,2020,JOR,,12.193319562304
12,United Kingdom,2020,KAZ,,0.00481956230401409
12,United Kingdom,2020,KEN,6.802224,14.149960649634
12,United Kingdom,2020,KGZ,0.041515,0.0463498489140141
12,United Kingdom,2020,KHM,,0.00481956230401409
12,United Kingdom,2020,KIR,,0.00481956230401409
12,United Kingdom,2020,LAO,,0.00481956230401409
12,United Kingdom,2020,LBN,50.204893,0.00481956230401409
12,United Kingdom,2020,LBR,,0.00481956230401409
12,United Kingdom,2020,LBY,,0.00481956230401409
12,United Kingdom,2020,LCA,,0.00481956230401409
12,United Kingdom,2020,LKA,,0.305250089006792
12,United Kingdom,2020,LSO,,0.311967517054014
12,United Kingdom,2020,MAR,,0.00481956230401409
12,United Kingdom,2020,MDA,0.165017,0.00481956230401409
12,United Kingdom,2020,MDG,,0.00481956230401409
12,United Kingdom,2020,MDV,,0.00481956230401409
12,United Kingdom,2020,MEX,,0.00481956230401409
12,United Kingdom,2020,MHL,,0.00481956230401409
12,United Kingdom,2020,MKD,,0.00481956230401409
12,United Kingdom,2020,MLI,,0.00481956230401409
12,United Kingdom,2020,MMR,0.133818,0.0370605825040141
12,United Kingdom,2020,MNE,,0.00481956230401409
12,United Kingdom,2020,MNG,,0.00481956230401409
12,United Kingdom,2020,MOZ,,0.00481956230401409
12,United Kingdom,2020,MRT,,0.00481956230401409
12,United Kingdom,2020,MSR,,5.64613207230401
12,United Kingdom,2020,MUS,,0.00481956230401409
12,United Kingdom,2020,MWI,0,-0.411583219695986
12,United Kingdom,2020,MYS,,0.00481956230401409
12,United Kingdom,2020,NER,,0.00481956230401409
12,United Kingdom,2020,NGA,76.502071,19.569895095619
12,United Kingdom,2020,NIC,,0.00481956230401409
12,United Kingdom,2020,NIU,,0.00481956230401409
12,United Kingdom,2020,NPL,4.105758,2.20739099069401
12,United Kingdom,2020,NRU,,0.00481956230401409
12,United Kingdom,2020,PAK,26.004895,0.0809840554290141
12,United Kingdom,2020,PAN,,0.00481956230401409
12,United Kingdom,2020,PER,,0.227924994081792
12,United Kingdom,2020,PHL,1.60318,0.287034015804014
12,United Kingdom,2020,PLW,,0.00481956230401409
12,United Kingdom,2020,PNG,,0.00481956230401409
12,United Kingdom,2020,PRK,,0.00481956230401409
12,United Kingdom,2020,PRY,,0.00481956230401409
12,United Kingdom,2020,PSE,6.310121,0.00481956230401409
12,United Kingdom,2020,RWA,0.192382,0.287034015804014
12,United Kingdom,2020,S7_X,0.087047,
12,United Kingdom,2020,SDN,,0.00481956230401409
12,United Kingdom,2020,SEN,,0.00481956230401409
12,United Kingdom,2020,SHN,,0.00481956230401409
12,United Kingdom,2020,SLB,,0.00481956230401409
12,United Kingdom,2020,SLE,,1.26654422834679
12,United Kingdom,2020,SLV,,0.00481956230401409
12,United Kingdom,2020,SOM,,0.196704529104014
12,United Kingdom,2020,SRB,,0.00481956230401409
12,United Kingdom,2020,SSD,90.331749,0.00481956230401409
12,United Kingdom,2020,STP,,0.00481956230401409
12,United Kingdom,2020,SUR,,0.00481956230401409
12,United Kingdom,2020,SWZ,,0.311967517054014
12,United Kingdom,2020,SYR,4.448229,4.45462536830402
12,United Kingdom,2020,S_X,0.661576,3.43058180462
12,United Kingdom,2020,TCD,,0.00481956230401409
12,United Kingdom,2020,TGO,,0.00481956230401409
12,United Kingdom,2020,THA,0.058466,0.329507050814014
12,United Kingdom,2020,TJK,,0.00481956230401409
12,United Kingdom,2020,TKL,,0.00481956230401409
12,United Kingdom,2020,TKM,,0.00481956230401409
12,United Kingdom,2020,TLS,,0.00481956230401409
12,United Kingdom,2020,TON,,0.00481956230401409
12,United Kingdom,2020,TUN,,0.00481956230401409
12,United Kingdom,2020,TUR,0.180281,0.00481956230401409
12,United Kingdom,2020,TUV,,0.00481956230401409
12,United Kingdom,2020,TZA,,0.510139447581792
12,United Kingdom,2020,UGA,0.632627,0.683471098926792
12,United Kingdom,2020,UKR,,0.00481956230401409
12,United Kingdom,2020,UZB,,0.00481956230401409
12,United Kingdom,2020,VCT,,0.00481956230401409
12,United Kingdom,2020,VEN,,0.00481956230401409
12,United Kingdom,2020,VNM,,-0.000333671345985915
12,United Kingdom,2020,VUT,,0.00481956230401409
12,United Kingdom,2020,WLF,,0.00481956230401409
12,United Kingdom,2020,WSM,,0.00481956230401409
12,United Kingdom,2020,XKV,,0.00481956230401409
12,United Kingdom,2020,YEM,,0.00481956230401409
12,United Kingdom,2020,ZAF,1.152784,1.75691848368901
12,United Kingdom,2020,ZMB,,0.0120732786490141
12,United Kingdom,2020,ZWE,0.112752,31.460743181974
12,United Kingdom,2021,A5_X,1.375516,
12,United Kingdom,2021,A7_X,0.324532,
12,United Kingdom,2021,AFG,,0.000863981839802817
12,United Kingdom,2021,AGO,,0.000863981839802817
12,United Kingdom,2021,ALB,,0.000863981839802817
12,United Kingdom,2021,ARG,,0.000863981839802817
12,United Kingdom,2021,ARM,,0.000863981839802817
12,United Kingdom,2021,ATG,,0.000863981839802817
12,United Kingdom,2021,AZE,,0.000863981839802817
12,United Kingdom,2021,A_X,0.316345,
12,United Kingdom,2021,BDI,0.841788,0.842764867839803
12,United Kingdom,2021,BEN,,0.000863981839802817
12,United Kingdom,2021,BFA,,0.000863981839802817
12,United Kingdom,2021,BGD,3.362396,12.5210038125535
12,United Kingdom,2021,BIH,,0.000863981839802817
12,United Kingdom,2021,BLR,,0.000863981839802817
12,United Kingdom,2021,BLZ,,0.000863981839802817
12,United Kingdom,2021,BOL,,0.000863981839802817
12,United Kingdom,2021,BRA,0.293073,0.775239995282803
12,United Kingdom,2021,BTN,,0.000863981839802817
12,United Kingdom,2021,BWA,,0.387756152874428
12,United Kingdom,2021,CAF,,0.000863981839802817
12,United Kingdom,2021,CHN,0.089133,0.387756152874428
12,United Kingdom,2021,CIV,,0.000863981839802817
12,United Kingdom,2021,CMR,,0.229606511453303
12,United Kingdom,2021,COD,8.253095,0.275325930263053
12,United Kingdom,2021,COG,,0.000863981839802817
12,United Kingdom,2021,COL,0.124015,0.554604355522233
12,United Kingdom,2021,COM,,0.000863981839802817
12,United Kingdom,2021,CPV,,0.000863981839802817
12,United Kingdom,2021,CRI,,0.164582064595358
12,United Kingdom,2021,CUB,,0.322775761089358
12,United Kingdom,2021,DJI,,0.000863981839802817
12,United Kingdom,2021,DMA,0.197326,0.198216070871803
12,United Kingdom,2021,DOM,,0.000863981839802817
12,United Kingdom,2021,DPGC_X,1006.227811,7.3321934787
12,United Kingdom,2021,DZA,,0.000863981839802817
12,United Kingdom,2021,ECU,,0.0390026780238028
12,United Kingdom,2021,EGY,,0.0930859985908028
12,United Kingdom,2021,ERI,,0.000863981839802817
12,United Kingdom,2021,ETH,15.139567,0.0535051950749694
12,United Kingdom,2021,F6_X,1.831368,
12,United Kingdom,2021,F97_X,0.300318,
12,United Kingdom,2021,FJI,,0.000863981839802817
12,United Kingdom,2021,FSM,,0.000863981839802817
12,United Kingdom,2021,F_X,1.074313,9.019123963939
12,United Kingdom,2021,GAB,,0.000863981839802817
12,United Kingdom,2021,GEO,,0.000863981839802817
12,United Kingdom,2021,GHA,,0.000863981839802817
12,United Kingdom,2021,GIN,,0.000863981839802817
12,United Kingdom,2021,GMB,3.868892,0.896375715705969
12,United Kingdom,2021,GNB,,0.000863981839802817
12,United Kingdom,2021,GNQ,,0.000863981839802817
12,United Kingdom,2021,GRD,,0.000863981839802817
12,United Kingdom,2021,GTM,,0.000863981839802817
12,United Kingdom,2021,GUY,,0.000863981839802817
12,United Kingdom,2021,HND,,0.000863981839802817
12,United Kingdom,2021,HTI,,0.000863981839802817
12,United Kingdom,2021,IDN,0.311706,0.255744522556303
12,United Kingdom,2021,IND,2.451617,2.51860764767248
12,United Kingdom,2021,IRN,,0.000863981839802817
12,United Kingdom,2021,IRQ,,0.000863981839802817
12,United Kingdom,2021,JAM,,0.000863981839802817
12,United Kingdom,2021,JOR,,8.9322829436788
12,United Kingdom,2021,KAZ,,0.000863981839802817
12,United Kingdom,2021,KEN,4.915348,5.57624402798439
12,United Kingdom,2021,KGZ,0.002733,0.00359716757180282
12,United Kingdom,2021,KHM,,0.000863981839802817
12,United Kingdom,2021,KIR,,0.000863981839802817
12,United Kingdom,2021,LAO,,0.000863981839802817
12,United Kingdom,2021,LBN,22.738935,0.000863981839802817
12,United Kingdom,2021,LBR,,0.000863981839802817
12,United Kingdom,2021,LBY,,0.000863981839802817
12,United Kingdom,2021,LCA,,0.000863981839802817
12,United Kingdom,2021,LKA,,0.465835949359608
12,United Kingdom,2021,LSO,,0.194553880088678
12,United Kingdom,2021,MAR,,0.000863981839802817
12,United Kingdom,2021,MDA,0.4069,0.000863981839802817
12,United Kingdom,2021,MDG,,0.000863981839802817
12,United Kingdom,2021,MDV,,0.000863981839802817
12,United Kingdom,2021,MEX,,0.000863981839802817
12,United Kingdom,2021,MHL,,0.000863981839802817
12,United Kingdom,2021,MKD,,0.000863981839802817
12,United Kingdom,2021,MLI,,0.000863981839802817
12,United Kingdom,2021,MMR,,2.3307767269428
12,United Kingdom,2021,MNE,,0.000863981839802817
12,United Kingdom,2021,MNG,,0.000863981839802817
12,United Kingdom,2021,MOZ,,0.0535051950749694
12,United Kingdom,2021,MRT,,0.000863981839802817
12,United Kingdom,2021,MSR,,5.3931484980398
12,United Kingdom,2021,MUS,,0.000863981839802817
12,United Kingdom,2021,MWI,0,-0.121615912125031
12,United Kingdom,2021,MYS,,0.000863981839802817
12,United Kingdom,2021,NER,,0.000863981839802817
12,United Kingdom,2021,NGA,42.606061,9.6070575823933
12,United Kingdom,2021,NIC,,0.000863981839802817
12,United Kingdom,2021,NIU,,0.000863981839802817
12,United Kingdom,2021,NPL,3.814474,0.964956908043803
12,United Kingdom,2021,NRU,,0.000863981839802817
12,United Kingdom,2021,PAK,11.01001,0.314994256959303
12,United Kingdom,2021,PAN,,0.000863981839802817
12,United Kingdom,2021,PER,,0.164582064595358
12,United Kingdom,2021,PHL,0.03626,0.194066254625553
12,United Kingdom,2021,PLW,,0.000863981839802817
12,United Kingdom,2021,PNG,,0.000863981839802817
12,United Kingdom,2021,PRK,,0.000863981839802817
12,United Kingdom,2021,PRY,,0.000863981839802817
12,United Kingdom,2021,PSE,11.629349,0.151043331628803
