year,recipient_iso3_code,usd_disbursement_crs,usd_disbursement_iati,usd_disbursement_crs_t1,usd_disbursement_iati_t1,delta_iati,usd_disbursement_crs_fit,usd_disbursement_crs_lwr,usd_disbursement_crs_upr
2019,TGO,0.982232,0.000607503777746479,0.373642,0,0.000607503777746479,-15.3901561557509,-23.1813143560091,-7.59899795549276
2020,TGO,1.512911,0.0112600923040141,0.982232,0.000607503777746479,0.0106525885262676,-13.6424266979037,-21.4277044720957,-5.85714892371165
2021,TGO,1.517429,0.0714945618398028,1.512911,0.0112600923040141,0.0602344695357887,-12.140569748931,-19.9196390490653,-4.36150044879675
2022,TGO,0.837809,0,1.517429,0.0714945618398028,-0.0714945618398028,-12.1150545285214,-19.8944412660624,-4.3356677909804
2023,TGO,-14.0536998067185,0,0.837809,0,0,-14.0536998067185,-21.8405466100813,-6.26685300335572
2018,UKR,150.289205,3.102312,,,,,,
2019,UKR,24.945969,15.7830283343487,150.289205,3.102312,12.6807163343487,409.332532231474,396.376546109234,422.288518353715
2020,UKR,15.006615,7.36887551970401,24.945969,15.7830283343487,-8.41415281464473,48.5791605345029,40.9100349543999,56.2482861146058
2021,UKR,38.98667,9.2122514778608,15.006615,7.36887551970401,1.84337595815679,21.3531762939437,13.8612395646601,28.8451130232273
2022,UKR,222.131843,443.781973655375,38.98667,9.2122514778608,434.569722177514,-77.3309517565788,-157.049768752333,2.38786523917513
2023,UKR,454.813907123346,149.687525191855,222.131843,443.781973655375,-294.09444846352,454.813907123346,380.27249224007,529.355322006621
2018,ZAF,7.996605,1.764205154198,,,,,,
2019,ZAF,5.388427,1.24480665559275,7.996605,1.764205154198,-0.51939849860525,5.63604464325871,-2.0442575315277,13.3163468180451
2020,ZAF,3.686992,1.91916997043501,5.388427,1.24480665559275,0.67436331484226,-2.00239520782055,-9.69179075431181,5.68700033867071
2021,ZAF,3.477627,11.2596150178072,3.686992,1.91916997043501,9.34044504737217,-10.6633877290979,-18.3672716873747,-2.95950377082112
2022,ZAF,2.616714,2.22480370621967,3.477627,11.2596150178072,-9.03481131158751,-10.11601499715,-17.8618717684157,-2.37015822588432
2023,ZAF,-9.83102159340993,0.89384806187515,2.616714,2.22480370621967,-1.33095564434452,-9.83102159340993,-17.5465777045581,-2.11546548226177
2018,AFG,0,6.7844833378,,,,,,
2019,AFG,0,7.64683250377775,0,6.7844833378,0.862349165977745,-21.0990689432101,-28.7044688765699,-13.4936690098503
2020,AFG,0,1.42501956230401,0,7.64683250377775,-6.22181294147373,-18.919273773555,-26.6518143686266,-11.1867331784833
2021,AFG,0,7.5015889818398,0,1.42501956230401,6.07656941953579,-19.7078170183359,-27.4126716197089,-12.002962416963
2022,AFG,0,7.647729998087,0,7.5015889818398,0.146141016247197,-21.2780866071035,-28.8808590049652,-13.6753142092418
2023,AFG,-22.8083914520529,11.52917325,0,7.647729998087,3.881443251913,-22.8083914520529,-30.4162649827049,-15.2005179214009
2018,A4_X,1.491919,0.49896,,,,,,
2019,A4_X,6.299425,0,1.491919,0.49896,-0.49896,-12.2949977505544,-20.0665810922362,-4.52341440887262
2020,A4_X,0.023704,0,6.299425,0,0,1.6689482127422,-6.07959710113505,9.41749352661945
2021,A4_X,9.710694,0,0.023704,0,0,-16.3973076996724,-24.1918493901192,-8.60276600922558
2022,A4_X,0,0,9.710694,0,0,11.4891519375551,3.75266965058817,19.225634224522
2023,A4_X,-16.4655456806387,0,0,0,0,-16.4655456806387,-24.2603190864801,-8.67077227479723
2018,A5_X,1.219044,0.6505492595,,,,,,
2019,A5_X,0.947934,5.4664198156,1.219044,0.6505492595,4.8158705561,-15.2222269585175,-22.9298987212638,-7.51455519577124
2020,A5_X,0.552089,5.338715416192,0.947934,5.4664198156,-0.127704399408,-17.1534451236693,-24.7753904635002,-9.5314997838384
2021,A5_X,1.990861,0.5,0.552089,5.338715416192,-4.838715416192,-16.3988386018687,-24.1343644023534,-8.663312801384
2022,A5_X,2.036247,1.49880494845,1.990861,0.5,0.99880494845,-11.4357868218207,-19.1730296107353,-3.69854403290605
2023,A5_X,-11.6442908043196,1.733421473,2.036247,1.49880494845,0.23461652455,-11.6442908043196,-19.3576211242608,-3.93096048437832
2018,BGD,105.151786,23.241150333468,,,,,,
2019,BGD,290.304742,26.5838739889994,105.151786,23.241150333468,3.34272365553139,270.21823446898,260.085731897674,280.350737040286
2020,BGD,201.171193,37.550820163411,290.304742,26.5838739889994,10.9669461744116,798.174186226826,775.929642572969,820.418729880684
2021,BGD,104.848276,31.8641953905415,201.171193,37.550820163411,-5.6866247728695,541.036815607096,524.914389470233,557.159241743958
2022,BGD,101.770147,29.7353641332561,104.848276,31.8641953905415,-2.1288312572854,265.983059878209,255.633240920641,276.332878835778
2023,BGD,263.839331546302,13.6601683581253,101.770147,29.7353641332561,-16.0751957751309,263.839331546302,253.44961919658,274.229043896023
2018,F97_X,3.559622,18.376242634,,,,,,
2019,F97_X,4.997218,22.5166532908,3.559622,18.376242634,4.1404106568,-19.4630744925212,-27.2674072812284,-11.658741703814
2020,F97_X,6.915397,206.67071928,4.997218,22.5166532908,184.1540659892,-87.2335553792333,-122.802817682924,-51.6642930755423
2021,F97_X,14.285023,19.25338185267,6.915397,206.67071928,-187.41733742733,-55.4616314564539,-93.8866529878571,-17.0366099250508
2022,F97_X,2.577802,20.6455,14.285023,19.25338185267,1.39211814733,11.9143398451007,4.24700548985472,19.5816742003467
2023,F97_X,-14.3456791123363,0.40794472741,2.577802,20.6455,-20.23755527259,-14.3456791123363,-22.6933369459892,-5.99802127868326
2018,IDN,4.782002,17.381055881604,,,,,,
2019,IDN,1.75553,13.2650647045633,4.782002,17.381055881604,-4.11599117704072,-12.1354269712262,-19.7928333662416,-4.47802057621071
2020,IDN,2.604329,20.013559793799,1.75553,13.2650647045633,6.74849508923574,-22.4197305890676,-30.1434930583861,-14.6959681197491
2021,IDN,1.113834,48.8633182290563,2.604329,20.013559793799,28.8497584352573,-32.7614013711419,-42.5601299533927,-22.962672788891
2022,IDN,53.568708,38.6365623912063,1.113834,48.8633182290563,-10.22675583785,-40.3042214350369,-50.4034016611714,-30.2050412089025
2023,IDN,123.271668836235,12.5943448757448,53.568708,38.6365623912063,-26.0422175154615,123.271668836235,113.740703567266,132.802634105203
2018,SDN,16.494177,12.49601327746,,,,,,
2019,SDN,16.271511,11.4229083165057,16.494177,12.49601327746,-1.07310496095425,23.5071971626051,16.0198579725568,30.9945363526534
2020,SDN,9.720721,5.60518305950401,16.271511,11.4229083165057,-5.81772525700173,25.372699040902,17.7992414956016,32.9461565862024
2021,SDN,25.328763,13.2788060018398,9.720721,5.60518305950401,7.67362294233579,5.01068734705609,-2.56830031477556,12.5896750088877
2022,SDN,60.551661,24.7494270052,25.328763,13.2788060018398,11.4706210033602,43.6156365912123,35.8343060981399,51.3969670842848
2023,SDN,135.543210833385,41.930041614,60.551661,24.7494270052,17.1806146088,135.543210833385,126.377618514831,144.70880315194
2018,BEN,0.324132,0.04726,,,,,,
2019,BEN,0.653417,1.90880453077775,0.324132,0.04726,1.86154453077775,-16.2788867081131,-24.0358583578712,-8.52191505835491
2020,BEN,0.315315,3.44657721030401,0.653417,1.90880453077775,1.53777267952627,-16.3866330696623,-24.0801488466657,-8.69311729265887
2021,BEN,0.09595,5.8214532954148,0.315315,3.44657721030401,2.37487608511079,-18.6571371108227,-26.3063793027992,-11.0078949188463
2022,BEN,0.368848,4.62341900752,0.09595,5.8214532954148,-1.1980342878948,-19.419252775706,-27.0594503140629,-11.7790552373491
2023,BEN,-19.5839789493862,7.86814248054499,0.368848,4.62341900752,3.24472347302499,-19.5839789493862,-27.2085218030343,-11.9594360957381
2018,CAF,4.277371,7.059213301,,,,,,
2019,CAF,4.439594,2.98537490377775,4.277371,7.059213301,-4.07383839722225,-7.05991657735572,-14.6963851256839,0.576551970972413
2020,CAF,11.926987,12.693489562304,4.439594,2.98537490377775,9.70811465852627,-9.31435545182542,-17.0045565589596,-1.62415434469122
2021,CAF,7.054109,5.4765319818398,11.926987,12.693489562304,-7.21695758046421,12.598824402086,4.98344212040204,20.21420668377
2022,CAF,9.882254,5.801404,7.054109,5.4765319818398,0.324872018160197,0.24413014820532,-7.3184254765801,7.80668577299074
2023,CAF,4.73562850314829,15.074642,9.882254,5.801404,9.273238,4.73562850314829,-2.88091580279014,12.3521728090867
2018,EGY,10.703444,7.976400647259,,,,,,
2019,EGY,3.090615,0.391828132515746,10.703444,7.976400647259,-7.58457251474325,12.208847821708,4.50666307052947,19.9110325728865
2020,EGY,20.30982,2.00657838831201,3.090615,0.391828132515746,1.61475025579627,-8.43834615683122,-16.1609369009032,-0.715755412759259
2021,EGY,6.546907,1.8563998772688,20.30982,2.00657838831201,-0.150178511043211,40.7869800267788,33.1156960612094,48.4582639923482
2022,EGY,4.225273,0.341679233093,6.546907,1.8563998772688,-1.5147206441758,1.78734630035953,-5.92025657221068,9.49494917292973
2023,EGY,-4.97891087838,1.5375,4.225273,0.341679233093,1.195820766907,-4.97891087838,-12.7016230082724,2.74380125151241
2018,F_X,5.140737,29.0485696705934,,,,,,
2019,F_X,12.78129,2.810636424778,5.140737,29.0485696705934,-26.2379332458154,-9.98605755212852,-18.8824497832425,-1.08966532101458
2020,F_X,8.146337,23.7864523494338,12.78129,2.810636424778,20.9758159246558,10.4734036889699,2.30278478522447,18.6440225927153
2021,F_X,20.055458,25.677848787093,8.146337,23.7864523494338,1.89139643765916,-8.82372854137809,-16.7898194858643,-0.857637596891848
2022,F_X,16.701261,37.627545570855,20.055458,25.677848787093,11.949696783762,20.3892356307769,11.8893812694479,28.8890899921058
2023,F_X,-8.72520114113061,80.44905259409,16.701261,37.627545570855,42.821507023235,-8.72520114113061,-21.8831737779236,4.43277149566235
2018,MAR,10.944368,0.5534373211,,,,,,
2019,MAR,14.068285,0.0529915037777465,10.944368,0.5534373211,-0.500445817322254,14.8823072420426,7.16051827530252,22.6040962087827
2020,MAR,9.358384,0.0244435086040141,14.068285,0.0529915037777465,-0.0285479951737324,24.0109726864214,16.2783202846173,31.7436250882256
2021,MAR,0.646377,0.115208223039803,9.358384,0.0244435086040141,0.0907647144357887,10.4245064648686,2.69042865260943,18.1585842771278
2022,MAR,0.783091,0.4908917046,0.646377,0.115208223039803,0.375683481560197,-14.8224251602433,-22.5984711177105,-7.04637920277618
2023,MAR,-15.1079155965193,2.012017578,0.783091,0.4908917046,1.5211258734,-15.1079155965193,-22.848469858354,-7.36736133468468
2018,MDG,2.609049,0.051817,,,,,,
2019,MDG,2.473218,2.3655893166938,2.609049,0.051817,2.3137723166938,-9.87811619889702,-17.6082404260818,-2.14799197171225
2020,MDG,0.589574,0.101933324942014,2.473218,2.3655893166938,-2.26365599175178,-9.97439631898217,-17.7100835913542,-2.23870904661017
2021,MDG,2.804049,1.5299270629023,0.589574,0.101933324942014,1.42799373796029,-15.3825441629247,-23.1410823853187,-7.62400594053083
2022,MDG,2.682149,0.6413090094328,2.804049,1.5299270629023,-0.888618053469503,-9.02139911423391,-16.7504881649974,-1.29231006347044
2023,MDG,-9.31903581107529,1.07812599142625,2.682149,0.6413090094328,0.43681698199345,-9.31903581107529,-17.0551371001944,-1.5829345219562
2018,NAM,1.592475,0,,,,,,
2019,NAM,3.745562,0,1.592475,0,0,-11.8812021631174,-19.6613737751026,-4.1010305511321
2020,NAM,5.041396,0,3.745562,0,0,-5.68299469919522,-13.4465530842841,2.08056368589369
2021,NAM,9.31231,0,5.041396,0,0,-1.9526075988114,-9.70791010417339,5.80269490655058
2022,NAM,12.666779,0,9.31231,0,0,10.3423024687193,2.60488411983269,18.079720817606
2023,NAM,19.9989929755569,0,12.666779,0,0,19.9989929755569,12.2655435439648,27.7324424071491
2018,PNG,0.019862,0,,,,,,
2019,PNG,0.151519,0.000607503777746479,0.019862,0,0.000607503777746479,-16.4086016884147,-24.20316779519,-8.61403558163937
2020,PNG,0.049743,0.00481956230401409,0.151519,0.000607503777746479,0.00421205852626761,-16.0313660986955,-23.8245495889546,-8.23818260843649
2021,PNG,0.277961,0.000863981839802817,0.049743,0.00481956230401409,-0.00395558046421127,-16.3238811884592,-24.1180542781758,-8.52970809874251
2022,PNG,0.020927,0.0251132,0.277961,0.000863981839802817,0.0242492181601972,-15.6752452395087,-23.466769279457,-7.88372119956036
2023,PNG,-16.9160685010014,1.31082,0.020927,0.0251132,1.2857068,-16.9160685010014,-24.6854479345083,-9.14668906749459
2018,SRB,2.672278,0.29163755,,,,,,
2019,SRB,31.353562,0.418407074865747,2.672278,0.29163755,0.126769524865746,-9.00641563122276,-16.7628617529363,-1.24996950950923
2020,SRB,23.157974,0.119273691504014,31.353562,0.418407074865747,-0.299133383361732,73.6434858508027,65.7839009712643,81.5030707303411
2021,SRB,26.729743,0.000863981839802817,23.157974,0.119273691504014,-0.118409709664211,50.170510380301,42.3950249145169,57.9459958460851
2022,SRB,21.345181,0.343555,26.729743,0.000863981839802817,0.342691018160197,60.3503615912924,52.5462743006659,68.1544488819189
2023,SRB,44.8464119880537,0.1298187902,21.345181,0.343555,-0.2137362098,44.8464119880537,37.0931744022628,52.5996495738447
2018,TCD,2.077044,0.374567,,,,,,
2019,TCD,3.038278,2.77200294137775,2.077044,0.374567,2.39743594137775,-11.6464639842472,-19.3681689005775,-3.9247590679169
2020,TCD,3.15334,2.72942997214401,3.038278,2.77200294137775,-0.0425729692337322,-9.46026150155547,-17.1274102345737,-1.79311276853724
2021,TCD,11.790359,5.1622878318398,3.15334,2.72942997214401,2.43285785969579,-10.0547790660668,-17.6923713539564,-2.41718677817725
2022,TCD,15.020041,3.7779834,11.790359,5.1622878318398,-1.3843044318398,14.7356998926021,7.15847449249582,22.3129252927084
2023,TCD,22.1687518748708,9.5182480953175,15.020041,3.7779834,5.7402646953175,22.1687518748708,14.6104612078213,29.7270425419203
2018,THA,0.221767,1.758267105667,,,,,,
2019,THA,0.179492,2.25573875593075,0.221767,1.758267105667,0.497471650263746,-17.1334088628269,-24.8507495778242,-9.41606814782947
2020,THA,0.706672,2.68554900323601,0.179492,2.25573875593075,0.429810247305269,-17.5444826467127,-25.2472919406317,-9.84167335279361
2021,THA,0.398752,2.8423761439808,0.706672,2.68554900323601,0.156827140744789,-16.1943113816121,-23.8827338343558,-8.50588892886842
2022,THA,2.335461,2.2021612729455,0.398752,2.8423761439808,-0.640214871035303,-16.8734055507785,-24.5743758769653,-9.17243522459168
2023,THA,-10.9125231992245,1.614811627344,2.335461,2.2021612729455,-0.5873496456015,-10.9125231992245,-18.6146958243472,-3.21035057410189
2018,TUN,31.977661,0,,,,,,
2019,TUN,43.353729,0.340997252577747,31.977661,0,0.340997252577747,75.4590253684041,67.5862520002818,83.3317987365265
2020,TUN,10.689491,11.534235586204,43.353729,0.340997252577747,11.1932383336263,103.814901007652,95.7917302296154,111.838071785689
2021,TUN,8.425341,1.4193951595898,10.689491,11.534235586204,-10.1148404266142,10.8867286305639,3.14329482983999,18.6301624312879
2022,TUN,4.018171,1.54698579504,8.425341,1.4193951595898,0.127590635450197,6.83987910994016,-0.838126927198874,14.5178851470792
2023,TUN,-5.64760929223079,0.94560648275,4.018171,1.54698579504,-0.60137931229,-5.64760929223079,-13.3603148878916,2.06509630343
2018,WLF,0.191405,0,,,,,,
2019,WLF,0,0.000607503777746479,0.191405,0,0.000607503777746479,-15.9147716188524,-23.7076732156172,-8.1218700220876
2020,WLF,0,0.00481956230401409,0,0.000607503777746479,0.00421205852626761,-16.4675520014138,-24.2622093601922,-8.67289464263546
2021,WLF,0.070956,0.000863981839802817,0,0.00481956230401409,-0.00395558046421127,-16.4670790406026,-24.2617379381893,-8.67242014301585
2022,WLF,0,0,0.070956,0.000863981839802817,-0.000863981839802817,-16.2614960908769,-24.0555599660702,-8.46743221568365
2023,WLF,-16.4655456806387,0,0,0,0,-16.4655456806387,-24.2603190864801,-8.67077227479723
2018,AGO,1.039143,0.210781963,,,,,,
2019,AGO,0.323865,0.0425510785777465,1.039143,0.210781963,-0.168230884422254,-13.5430037746907,-21.3229553452566,-5.76305220412471
2020,AGO,0.225346,0.788829890804014,0.323865,0.0425510785777465,0.746278812226268,-15.8474254138537,-23.6223938063242,-8.07245702138329
2021,AGO,0.233186,0.215986409839803,0.225346,0.788829890804014,-0.572843480964211,-16.0965018939874,-23.8698747453357,-8.3231290426391
2022,AGO,1.294027,0.347560405507,0.233186,0.215986409839803,0.131573995667197,-15.9818445210582,-23.7627161801001,-8.20097286201634
2023,AGO,-12.9155319761003,0.2301341829696,1.294027,0.347560405507,-0.1174262225374,-12.9155319761003,-20.6864698333784,-5.14459411882229
2018,ECU,3.713586,2.19440381798,,,,,,
2019,ECU,42.012512,40.0504950612428,3.713586,2.19440381798,37.8560912432628,-21.7364616891504,-31.5674386096533,-11.9054847686475
2020,ECU,2.868329,0.295897419092014,42.012512,40.0504950612428,-39.7545976421507,94.385368803071,83.9235282722378,104.847209333904
2021,ECU,4.246376,0.0650959771188028,2.868329,0.295897419092014,-0.230801441973211,-8.30711180716178,-16.0696972668425,-0.544526347481047
2022,ECU,1.723229,37.79064578536,4.246376,0.0650959771188028,37.7255498082412,-18.8023850128053,-28.5550156059898,-9.04975441962079
2023,ECU,-21.1011467473512,0.46905717245,1.723229,37.79064578536,-37.32158861291,-21.1011467473512,-31.2151034188482,-10.9871900758542
2018,GIN,10.719304,0,,,,,,
2019,GIN,11.220385,0.000607503777746479,10.719304,0,0.000607503777746479,14.3924580291917,6.65780038955176,22.1271156688317
2020,GIN,4.053048,0.364201921484014,11.220385,0.000607503777746479,0.363594417706268,15.6948550313715,7.96926839014496,23.420441672598
2021,GIN,0,0.000863981839802817,4.053048,0.364201921484014,-0.363337939644211,-4.88889435985544,-12.643180516653,2.86539179694213
2022,GIN,0.513797,0,0,0.000863981839802817,-0.000863981839802817,-16.4657609481772,-24.2605171621034,-8.671004734251
2023,GIN,-14.9864505951448,0,0.513797,0,0,-14.9864505951448,-22.7762986095375,-7.19660258075205
2018,KHM,0.888288,0.723242814003,,,,,,
2019,KHM,0.647958,0.0110430515717465,0.888288,0.723242814003,-0.712199762431254,-14.0928348069496,-21.8657282215072,-6.31994139239202
2020,KHM,0.933016,0.162694092304014,0.647958,0.0110430515717465,0.151651040732268,-14.6656033816814,-22.4504953626167,-6.88071140074596
2021,KHM,2.25154,0.0629679718398028,0.933016,0.162694092304014,-0.0997261204642113,-13.8443938993114,-21.6257854371897,-6.06300236143302
2022,KHM,0.571529,0,2.25154,0.0629679718398028,-0.0629679718398028,-9.99960520636907,-17.7730409071191,-2.22616950561906
2023,KHM,-14.8202543785928,0,0.571529,0,0,-14.8202543785928,-22.6095616995368,-7.03094705764884
2018,MEX,85.102643,82.60579546921,,,,,,
2019,MEX,21.338847,600.000933425778,85.102643,82.60579546921,517.395137956568,-22.9866355136421,-124.093819876277,78.1205488489931
2020,MEX,6.255157,600.513775449504,21.338847,600.000933425778,0.512842023726307,-335.657160033989,-444.439986214714,-226.874333853265
2021,MEX,4.570069,0.780920365839803,6.255157,600.513775449504,-599.732855083664,-148.381549048965,-265.014250856028,-31.7488472419021
2022,MEX,5.578967,0.9029006925,4.570069,0.780920365839803,0.121980326660197,-3.85152323863521,-11.5745880800021,3.87154160273166
2023,MEX,-0.740836916316025,0.28787992198,5.578967,0.9029006925,-0.61502077052,-0.740836916316025,-8.46922812110285,6.9875542884708
2018,GAB,0.056754,0,,,,,,
2019,GAB,0.038058,0.000607503777746479,0.056754,0,0.000607503777746479,-16.3023987018382,-24.0966049232729,-8.50819248040351
2020,GAB,3.566616,0.00481956230401409,0.038058,0.000607503777746479,0.00421205852626761,-16.3579923878627,-24.1522778801045,-8.56370689562092
2021,GAB,0,0.000863981839802817,3.566616,0.00481956230401409,-0.00395558046421127,-6.19966954338106,-13.964352991271,1.56501390450889
2022,GAB,0,0,0,0.000863981839802817,-0.000863981839802817,-16.4657609481772,-24.2605171621034,-8.671004734251
2023,GAB,-16.4655456806387,0,0,0,0,-16.4655456806387,-24.2603190864801,-8.67077227479723
2018,HTI,30.431798,22.05304901474,,,,,,
2019,HTI,3.898936,4.26021493646975,30.431798,22.05304901474,-17.7928340782703,64.0057528231173,55.8113984433876,72.2001072028471
2020,HTI,1.916517,3.24634025473601,3.898936,4.26021493646975,-1.01387468173373,-7.55238694017769,-15.1870384239063,0.082264543550961
2021,HTI,10.513465,2.7908790742398,1.916517,3.24634025473601,-0.455461180496211,-12.8313705504974,-20.5016039925173,-5.16113710847751
2022,HTI,15.736665,22.27560290575,10.513465,2.7908790742398,19.4847238315102,4.53131329777164,-3.55300048847727,12.6156270840206
2023,HTI,18.4291772542642,12.6198282458,15.736665,22.27560290575,-9.65577465995,18.4291772542642,10.6242472230852,26.2341072854431
2018,TUR,2.348297,0.437930779297,,,,,,
2019,TUR,4.658352,3.07806425935575,2.348297,0.437930779297,2.64013348005875,-10.9991780330564,-18.7136780598472,-3.28467800626555
2020,TUR,5.700468,5.01639141044201,4.658352,3.07806425935575,1.93832715108627,-5.75293211474188,-13.3723956084879,1.86653137900414
2021,TUR,63.954413,63.4654167678898,5.700468,5.01639141044201,58.4490253574478,-25.7317890169139,-38.4149873352565,-13.0485906985712
2022,TUR,60.672432,56.708677185,63.954413,63.4654167678898,-6.75673958288979,130.004505674662,118.085776045187,141.923235304138
2023,TUR,104.226812120604,103.5106314,60.672432,56.708677185,46.801954215,104.226812120604,88.243301537755,120.210322703453
2018,COG,0.910458,0.2239,,,,,,
2019,COG,1.236733,1.08539550377775,0.910458,0.2239,0.861495503777747,-14.3180953943952,-22.0781830374189,-6.55800775137148
2020,COG,0.877451,0.833019562304014,1.236733,1.08539550377775,-0.252375941473732,-13.4963433984135,-21.2416603464165,-5.75102645041043
2021,COG,1.174402,1.0775639818398,0.877451,0.833019562304014,0.244544419535789,-14.5618669159785,-22.310115512754,-6.81361831920292
2022,COG,0.000812,0.000812,1.174402,1.0775639818398,-1.0767519818398,-13.3535270663673,-21.1184839951445,-5.58857013759021
2023,COG,-16.4634104483968,0,0.000812,0.000812,-0.000812,-16.4634104483968,-24.2581597516971,-8.66866114509658
2018,F8_X,0,0,,,,,,
2019,F8_X,40.629278,0,0,0,0,-16.4655456806387,-24.2603190864801,-8.67077227479723
2020,F8_X,2.689581,0,40.629278,0,0,100.496144280504,92.4560882082317,108.536200352777
2021,F8_X,50.880423,0.090365,2.689581,0,0.090365,-8.75768380265997,-16.526951539942,-0.988416065377955
2022,F8_X,4.49791,0,50.880423,0.090365,-0.090365,129.984152173241,121.691406060706,138.276898285775
2023,F8_X,-3.51717000698961,0,4.49791,0,0,-3.51717000698961,-11.2757752534611,4.24143523948184
2018,GNQ,0.162154,0,,,,,,
2019,GNQ,0.11446,0.000607503777746479,0.162154,0,0.000607503777746479,-15.9989780473559,-23.7921618656635,-8.20579422904826
2020,GNQ,0.258918,0.00481956230401409,0.11446,0.000607503777746479,0.00421205852626761,-16.1380498371629,-23.9315921746476,-8.34450749967824
2021,GNQ,0.00207,0.0171879818398028,0.258918,0.00481956230401409,0.0123684195357887,-15.7280006475393,-23.5197989620113,-7.93620233306727
2022,GNQ,0.050852,0,0.00207,0.0171879818398028,-0.0171879818398028,-16.4638691744475,-24.2582809868195,-8.66945736207552
2023,GNQ,-16.3191552904894,0,0.050852,0,0,-16.3191552904894,-24.1134321315606,-8.52487844941818
2018,MMR,12.866476,5.55969109328,,,,,,
2019,MMR,27.869479,1.16927061090675,12.866476,5.55969109328,-4.39042048237325,18.7386031267997,11.0929710940519,26.3842351595475
2020,MMR,10.406132,0.327654458956014,27.869479,1.16927061090675,-0.841616151950733,63.3463835349311,55.5543604365485,71.1384066333136
2021,MMR,15.513562,2.9950151414956,10.406132,0.327654458956014,2.66736068253959,12.2567855712588,4.58301620562139,19.9305549368962
2022,MMR,23.140869,16.7498975125,15.513562,2.9950151414956,13.7548823710044,21.0012372296578,13.2370914892059,28.7653829701098
2023,MMR,44.6302682386599,3.5015763185,23.140869,16.7498975125,-13.248321194,44.6302682386599,36.7645370502903,52.4959994270294
2018,UZB,12.064132,75.741399,,,,,,
2019,UZB,48.09096,132.368102503778,12.064132,75.741399,56.6267035037778,-51.5533476441482,-71.9134131781397,-31.1932821101567
2020,UZB,35.510522,153.895352682304,48.09096,132.368102503778,21.5272501785262,29.7646311419295,4.63483642687229,54.8944258569868
2021,UZB,15.175741,158.73112080184,35.510522,153.895352682304,4.8357681195358,-13.6762224194566,-41.2159625761279,13.8635177372147
2022,UZB,41.037641,67.60419427,15.175741,158.73112080184,-91.1269265318398,-38.3469209314781,-64.5605217511555,-12.1333201118007
2023,UZB,84.6124005696854,0.559211,41.037641,67.60419427,-67.04498327,84.6124005696854,70.1173456827996,99.1074554565712
2018,CMR,12.548935,6.564242065851,,,,,,
2019,CMR,9.518153,3.40532462377775,12.548935,6.564242065851,-3.15891744207325,16.713575261118,9.13157315507663,24.2955773671594
2020,CMR,9.747761,7.29747322631901,9.518153,3.40532462377775,3.89214860254127,7.27775485844956,-0.295349263639769,14.8508589805389
2021,CMR,10.945012,13.1093083747033,9.747761,7.29747322631901,5.81183514838429,4.73211846703176,-2.8053739229655,12.269610857029
2022,CMR,11.085994,8.54816520820625,10.945012,13.1093083747033,-4.56114316649705,8.48614329208369,0.934848892771286,16.0374376913961
2023,CMR,10.3410005739076,7.7360646207048,11.085994,8.54816520820625,-0.812100587501449,10.3410005739076,2.83279999292982,17.8492011548853
2018,BIH,22.756547,1.036852,,,,,,
2019,BIH,11.044095,2.67649818377775,22.756547,1.036852,1.63964618377775,47.7564793154064,40.0649999917763,55.4479586390365
2020,BIH,24.564258,2.32075159230401,11.044095,2.67649818377775,-0.355746591473732,13.7676030687805,6.13358336199256,21.4016227755684
2021,BIH,41.11602,0.563531954144803,24.564258,2.32075159230401,-1.75721963815921,53.4537810938893,45.7220791470485,61.1854830407301
2022,BIH,25.866188,2.311066,41.11602,0.563531954144803,1.7475340458552,100.867461706666,92.8894616681391,108.845461745192
2023,BIH,57.4210229060991,0,25.866188,2.311066,-2.311066,57.4210229060991,49.6590118978388,65.1830339143595
2018,BOL,0.606683,0.284244182035,,,,,,
2019,BOL,1.442536,0.274388110716746,0.606683,0.284244182035,-0.00985607131825356,-14.8954829271994,-22.672979418499,-7.11798643589982
2020,BOL,0.783637,0.0200723238720141,1.442536,0.274388110716746,-0.254315786844732,-12.3889309358501,-20.1645956163378,-4.61326625536237
2021,BOL,0.663794,0.0441078818398028,0.783637,0.0200723238720141,0.0240355579677887,-14.2316251030765,-22.0176090915264,-6.44564111462661
2022,BOL,0.638748,0,0.663794,0.0441078818398028,-0.0441078818398028,-14.5656359644832,-22.3532064412372,-6.77806548772922
2023,BOL,-14.7336182192617,0.2776725,0.638748,0,0.2776725,-14.7336182192617,-22.5164316388249,-6.95080479969865
2018,CHN,8.532116,26.070351526701,,,,,,
2019,CHN,6.571524,30.3298508802657,8.532116,26.070351526701,4.25949935356475,-10.0726822976272,-18.2735613949422,-1.87180320031227
2020,CHN,4.985897,4.83399683055401,6.571524,30.3298508802657,-25.4958540497117,-6.96516721607976,-15.8387447279544,1.90841029579489
2021,CHN,1.363478,1.51424597287443,4.985897,4.83399683055401,-3.31975085767959,-3.89960612730045,-11.5646233158671,3.76541106126616
2022,CHN,0.002959,0.419623705046,1.363478,1.51424597287443,-1.09462226782843,-13.0792189458405,-20.8260680741936,-5.33236981748742
2023,CHN,-16.5634919425354,0.00496805679525,0.002959,0.419623705046,-0.41465564825075,-16.5634919425354,-24.3501999262451,-8.77678395882564
2018,COL,27.342456,1.27952759517456,,,,,,
2019,COL,40.165413,1.6032210514803,27.342456,1.27952759517456,0.323693456305746,61.3108016957302,53.5603234196455,69.061279971815
